NOM	CARRER	NÚM.	DISTRICTE	BARRI	CODI POSTAL	LOCALITAT	REGIÓ	PAÍS	LATITUD	LONGITUD	TELÈFON 1	TELÈFON 2	EMAIL
Restaurant Romero	C Bailèn	115	Eixample	la Dreta de l'Eixample	08009	BARCELONA	BARCELONA	ESPANYA	41.397716869444444	2.169368833333333	+34 934570640	---	info@romerobcn.com
Central Café *Tuset	C Tuset	36	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08006	BARCELONA	BARCELONA	ESPANYA	41.396693516666666	2.15120325	+34 932178219	---	---
Peixateria i Restaurant Fishhh *Illa Diagonal	Av Diagonal	557	Les Corts	Les Corts	08029	BARCELONA	BARCELONA	ESPANYA	41.389792725	2.134902277777778	+34 934441139	---	---
Restaurant Nostrum *C.C. Glories	C Perú	2	Sant Martí	el Parc i la Llacuna del Poblenou	08018	BARCELONA	BARCELONA	ESPANYA	41.405318780555554	2.1921774166666665	+34 902150950	---	---
Restaurant Good Roll	Av Diagonal	114	Sant Martí	Provençals del Poblenou	08019	BARCELONA	BARCELONA	ESPANYA	41.407859208333335	2.204107277777778	+34 933034186	---	---
Restaurant Braseria El Caliu de l'Eixample	C València	329	Eixample	la Dreta de l'Eixample	08009	BARCELONA	BARCELONA	ESPANYA	41.39707439166666	2.1689406388888886	+34 934765063	---	---
Restaurant Imagine	C Santa Fe de Nou Mèxic	13	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08017	BARCELONA	BARCELONA	ESPANYA	41.39440561944444	2.1370784166666668	+34 932003260	---	---
Restaurant La Tagliatella *Ausias March	C Ausiàs Marc	7	Eixample	la Dreta de l'Eixample	08010	BARCELONA	BARCELONA	ESPANYA	41.39014431111111	2.1738345	+34 933028144	---	---
Restaurant La Tagliatella *Dr Ferrán	C Doctor Ferran	25*27	Les Corts	Pedralbes	08034	BARCELONA	BARCELONA	ESPANYA	41.38959523611111	2.124333027777778	+34 932803867	---	---
Restaurant La Tagliatella *Gran Via	G.V. Corts Catalanes	149*151	Sants-Montjuïc	la Bordeta	08014	BARCELONA	BARCELONA	ESPANYA	41.36618696666667	2.136932611111111	+34 934315156	---	---
Restaurant La Tagliatella *Pau Claris	C Pau Claris	118	Eixample	la Dreta de l'Eixample	08009	BARCELONA	BARCELONA	ESPANYA	41.392256525	2.167920138888889	+34 935148943	---	---
Restaurant La Tagliatella *Av Diagonal	Av Diagonal	431	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.39449147777778	2.152437111111111	+34 934146819	---	---
Restaurant La Tagliatella *Rda Universitat	Rda Universitat	31	Eixample	la Dreta de l'Eixample	08007	BARCELONA	BARCELONA	ESPANYA	41.3870517	2.16723825	+34 934124655	---	---
Restaurant La Tagliatella *Mallorca	C Mallorca	266	Eixample	la Dreta de l'Eixample	08008	BARCELONA	BARCELONA	ESPANYA	41.39464189444445	2.1638129999999998	+34 935189493	---	---
Camp Municipal Futbol Narcís Sala	C Santa Coloma	39	Sant Andreu	Sant Andreu	08030	BARCELONA	BARCELONA	ESPANYA	41.42886646944444	2.1930771111111107	+34 933112954	---	---
Restaurant Cafè 1907	C Císter	25	Sarrià-Sant Gervasi	Sant Gervasi - la Bonanova	08022	BARCELONA	BARCELONA	ESPANYA	41.411239602777776	2.132740527777778	+34 934184998	---	---
Bar Tickets La Vida Tapa	Av Paral.lel	164	Eixample	Sant Antoni	08015	BARCELONA	BARCELONA	ESPANYA	41.37519031944444	2.1569352777777775	---	---	info@ticketsbar.es
Restaurant Mordiscos	Ptge Concepció	10	Eixample	la Dreta de l'Eixample	08008	BARCELONA	BARCELONA	ESPANYA	41.394558636111114	2.1600005277777776	+34 934879656	---	---
Restaurant La Sangiovesa	C Muntaner	239	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08021	BARCELONA	BARCELONA	ESPANYA	41.39491381388889	2.1482560555555557	---	---	info@sangiovesa.es
Pizzeria Fabián Martín	Via Laietana	71	Ciutat Vella	el Barri Gòtic	08003	BARCELONA	BARCELONA	ESPANYA	41.38826895555555	2.1728435	+34 933014748	---	---
Restaurant Bar del Convent	C Comerç	36	Ciutat Vella	S Pere Sta Caterina	08003	BARCELONA	BARCELONA	ESPANYA	41.387388316666666	2.1817080555555552	+34 932565017	---	---
Hotel Villa Emilia	C Calàbria	115*117	Eixample	la Nova Esquerra de l'Eixample	08015	BARCELONA	BARCELONA	ESPANYA	41.38025363888889	2.1540970555555554	+34 932525285	+34 932525286	info@hotelvillaemilia.com
Xixbar - Gins Cocktails	C Rocafort	19	Eixample	Sant Antoni	08015	BARCELONA	BARCELONA	ESPANYA	41.37584553333333	2.1576793055555554	+34 934234314	---	xixbar@xixbar
Restaurant Monster Sushi & Bar	Pl Gal.la Placídia	25	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08006	BARCELONA	BARCELONA	ESPANYA	41.399498944444446	2.1520124444444444	+34 932185001	---	---
Restaurant Udon *Glòries	Av Diagonal	208	Sant Martí	el Parc i la Llacuna del Poblenou	08018	BARCELONA	BARCELONA	ESPANYA	41.404945033333334	2.192503722222222	---	---	---
Bar Bodega La Pubilla del Taulat	C Amistat	12	Sant Martí	el Poblenou	08005	BARCELONA	BARCELONA	ESPANYA	41.399869824999996	2.2054488611111114	+34 932253085	---	---
El Celler d'en Frank Petersen	C Bisbe Laguarda	5	Ciutat Vella	el Raval	08001	BARCELONA	BARCELONA	ESPANYA	41.38001698055555	2.1648221944444446	+34 934414558	---	---
Hotel Bagués	C la Rambla	105	Ciutat Vella	el Raval	08002	BARCELONA	BARCELONA	ESPANYA	41.38280805	2.171559583333333	+34 933435000	---	---
Restaurant Aguaribay	C Ramon Turró	181	Sant Martí	el Poblenou	08005	BARCELONA	BARCELONA	ESPANYA	41.39950447222222	2.2022399722222223	+34 933003790	+34 699971738	---
Botiga Harley Davidson	C Joan Güell	207	Les Corts	les Corts	08028	BARCELONA	BARCELONA	ESPANYA	41.38623513333333	2.1294894444444443	+34 934912662	---	---
Restaurant Bar Aska dinya	C Verdi	28	Gràcia	la Vila de Gràcia	08012	BARCELONA	BARCELONA	ESPANYA	41.40385228333333	2.1569323333333332	+34 933685077	---	---
Hotel Barceló Raval	Rbla Raval	17*21	Ciutat Vella	el Raval	08001	BARCELONA	BARCELONA	ESPANYA	41.37903779166667	2.169582111111111	+34 933201490	+34 933201494	raval@barcelo.com
Restaurant Pampa Mia	C Cristóbal de Moura	32	Sant Martí	Provençals del Poblenou	08019	BARCELONA	BARCELONA	ESPANYA	41.40863382222222	2.2036181944444446	+34 935143608	---	---
Restaurant Gong	C Sant Delfí	11	Sarrià-Sant Gervasi	Sant Gervasi - la Bonanova	08022	BARCELONA	BARCELONA	ESPANYA	41.405812338888886	2.133379861111111	+34 932119869	---	---
Restaurant Azul	C Pàdua	108	Sarrià-Sant Gervasi	el Putxet i el Farró	08006	BARCELONA	BARCELONA	ESPANYA	41.40358371111111	2.1430627777777778	+34 934186948	---	---
Botiga-Restaurant Woki Organic Market	Rda Universitat	20	Eixample	la Dreta de l'Eixample	08007	BARCELONA	BARCELONA	ESPANYA	41.386879325	2.1676333333333333	+34 933025206	---	---
Centro  Galego de Barcelona	C la Rambla	35*37	Ciutat Vella	el Raval	08002	BARCELONA	BARCELONA	ESPANYA	41.37914075	2.1747627777777776	+34 933040145	---	---
Restaurant Ornina	Av Diagonal	593*LI	Les Corts	Les Corts	08014	BARCELONA	BARCELONA	ESPANYA	41.38876929722222	2.1308693611111114	+34 933 216 432	---	info@ornina.es
Restaurant Bacoa	C Colomines	2	Ciutat Vella	S Pere Sta Caterina	08003	BARCELONA	BARCELONA	ESPANYA	41.38553418888889	2.178913833333333	+34 932689548	---	---
Cocteleria Cooler	C Mallorca	196	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.390091874999996	2.1577772222222222	---	---	---
Restaurant Be Sushi	C Tànger	148	Sant Martí	el Poblenou	08018	BARCELONA	BARCELONA	ESPANYA	41.404497825	2.1956525	+34 933569740	---	22@besushi.com
Restaurant Viena *Centre Comercial La Maquinista	Pg Potosí	2	Sant Andreu	el Bon Pastor	08030	BARCELONA	BARCELONA	ESPANYA	41.44253211666666	2.198353	+34 933609822	---	---
Restaurant Viena *Centre Comercial Diagonal Mar	Av Diagonal	3	Sant Martí	Diagonal Mar-Front Marítim del Poblenou	08019	BARCELONA	BARCELONA	ESPANYA	41.41042664722222	2.216405416666667	+34 933562359	---	---
Restaurant 3 Food People & Music	C Còrsega	231*233	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.39204038888889	2.1532057222222223	+34 934193355	+34 677887565	info@3fpm.com
Restaurant Jaipur Palace	Ptge Josep Llovera	11	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08021	BARCELONA	BARCELONA	ESPANYA	41.396131258333334	2.147933361111111	+34 935276196	+34 662369163	jaipurpalace52@yahoo.com
Ohla Hotel Barcelona	Via Laietana	49	Ciutat Vella	el Barri Gòtic	08003	BARCELONA	BARCELONA	ESPANYA	41.387058555555555	2.1743337499999997	+34 933415050	---	info@ohlahotel.com
Bar Restaurant Tapa Tapa *Arenas de Barcelona	G.V. Corts Catalanes	373*385	Eixample	la Nova Esquerra de l'eixample	08015	BARCELONA	BARCELONA	ESPANYA	41.37600755555555	2.1499568888888887	+34 932924644	---	reserves-tapatapa_arenas@angrup.com
Restaurant Beefshop	Pg Gràcia	53*55	Eixample	la Dreta de l'Eixample	08007	BARCELONA	BARCELONA	ESPANYA	41.39243433611111	2.1640118333333334	+34 934674685	---	---
Bar Conesa *Llibreteria	C Llibreteria	1	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.38307083611111	2.1771569166666667	---	---	clients@conesaentrepans.com
Restaurants El Racó Ecològic	C Bruc	86	Eixample	la Dreta de l'Eixample	08009	BARCELONA	BARCELONA	ESPANYA	41.39441452222222	2.169585333333333	+34 934678686	---	---
Restaurant Chiars	C Oreneta	2	Gràcia	la Vila de Gràcia	08012	BARCELONA	BARCELONA	ESPANYA	41.399881825	2.152860222222222	+34 932172856	---	---
Restaurant Dos Terres	C París	158	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.39204623888889	2.1513206666666664	+34 933220049	---	---
Restaurant Tapas Club	Pl Pau Vila	1	Ciutat Vella	la Barceloneta	08039	BARCELONA	BARCELONA	ESPANYA	41.38110068611111	2.185761472222222	+34 932217237	---	reservas@tapasclubbcn.es
Restaurant Il Piccolo Focone *Legalitat	C Legalitat	74	Gràcia	el Camp d'en Grassot i Gràcia Nova	08024	BARCELONA	BARCELONA	ESPANYA	41.40910893333333	2.1630724999999997	+34 932849879	---	---
Restaurant Il Piccolo Focone *Dos de Maig	C Dos de Maig	268	Sant Martí	el Camp de l'Arpa del Clot	08025	BARCELONA	BARCELONA	ESPANYA	41.409058780555554	2.17957675	+34 934502452	---	---
Restaurant Genova Milano	C Mallorca	107	Eixample	la Nova Esquerra de l'eixample	08029	BARCELONA	BARCELONA	ESPANYA	41.3862357	2.1522944166666664	+34 934511550	---	---
Restaurant Q Bo Bcn	C Viladomat	105	Eixample	Sant Antoni	08015	BARCELONA	BARCELONA	ESPANYA	41.37968727222222	2.157111638888889	+34 932925689	---	qbobcn@qbobcn.com
Restaurant Barcelona Heart Burger	G.V. Corts Catalanes	602	Eixample	la Dreta de l'Eixample	08007	BARCELONA	BARCELONA	ESPANYA	41.386799133333334	2.165222361111111	+34 933021030	---	---
Museu de Ciències Naturals de Barcelona - Museu Blau	Pl Leonardo Da Vinci	4*5	Sant Martí	el Besòs i el Maresme	08019	BARCELONA	BARCELONA	ESPANYA	41.41078051388889	2.2204821666666668	+34 932562200	---	museuciencies@bcn.cat
Restaurant Bar La Pepa	Rda Sant Pau	7	Eixample	Sant Antoni	08015	BARCELONA	BARCELONA	ESPANYA	41.37553535277778	2.1670024999999997	+34 934415192	---	---
Hotel ME Barcelona	C Pere IV	272*286	Sant Martí	el Poblenou	08005	BARCELONA	BARCELONA	ESPANYA	41.40625744166667	2.20061725	+34 933672050	---	---
Bar Restaurant Sagàs	Pla Palau	13	Ciutat Vella	S Pere Sta Caterina	08003	BARCELONA	BARCELONA	ESPANYA	41.38332806388889	2.1834006944444444	+34 933102434	+34 902520522	sagas@sagardi.com
Hotel The Mirror Barcelona	C Còrsega	255	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.393038608333335	2.1545258055555556	+34 932028685	+34 932028684	restaurant@themirrorbarcelona.com
Bar Hamburgueseria Bárbaro	C Girona	175	Eixample	la Dreta de l'Eixample	08037	BARCELONA	BARCELONA	ESPANYA	41.39959668611111	2.1646118055555554	---	---	---
Restaurant Meatpacking Bistro	Trav Gràcia	50*52	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08021	BARCELONA	BARCELONA	ESPANYA	41.39563896944444	2.1490500277777778	+34 932008908	---	---
Restaurant Mari i Rufo	C Freixures	11	Ciutat Vella	S Pere Sta Caterina	08003	BARCELONA	BARCELONA	ESPANYA	41.385864177777776	2.178162083333333	+34 933197302	---	---
Restaurant Teresa Carles	C Jovellanos	2	Ciutat Vella	el Raval	08001	BARCELONA	BARCELONA	ESPANYA	41.385080405555556	2.168003833333333	+34 933171829	---	info@teresacarles.com
Restaurant L'Arrosseria de Poblenou	Rbla Poblenou	99	Sant Martí	el Poblenou	08005	BARCELONA	BARCELONA	ESPANYA	41.40269154166666	2.198933444444444	+34 933097831	---	---
Hotel Alma Barcelona	C Mallorca	269	Eixample	la Dreta de l'Eixample	08008	BARCELONA	BARCELONA	ESPANYA	41.39450497777778	2.1632594166666665	+34 932164490	+34 932164491	restaurante@almabarcelona.com
Restaurant La Cantinita de la Coronela	C Consolat de Mar	15	Ciutat Vella	S Pere Sta Caterina	08003	BARCELONA	BARCELONA	ESPANYA	41.382144805555555	2.1818964999999997	+34 932687776	---	---
Restaurant Lisboa	C Comte Borrell	145	Eixample	la Nova Esquerra de l'eixample	08015	BARCELONA	BARCELONA	ESPANYA	41.3817692	2.1566134722222223	+34 934510027	---	lisboa-embarcelona@hotmail.com
Restaurant Big J's Burger *Universitat	C Aribau	18	Eixample	l'Antiga Esquerra de l'Eixample	08011	BARCELONA	BARCELONA	ESPANYA	41.38638000555556	2.1621796944444442	---	---	contacto@bigjburber.com
Restaurant Picnic	C Comerç	1	Ciutat Vella	S Pere Sta Caterina	08003	BARCELONA	BARCELONA	ESPANYA	41.38847135277778	2.181616638888889	+34 935116661	---	info@picnic-restaurant.com
Restaurant Kiosko Burger	Av Marquès de l'Argentera	1*LB	Ciutat Vella	S Pere Sta Caterina	08003	BARCELONA	BARCELONA	ESPANYA	41.383516533333335	2.1838029166666666	+34 933107313	---	---
Restaurant Burgers del Gòtic	C Jaume I	3	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.38301108611111	2.177454111111111	+34 932954363	---	---
Restaurant Pep Burg	Trav Corts	229	Les Corts	Les Corts	08028	BARCELONA	BARCELONA	ESPANYA	41.38443948888889	2.130952111111111	+34 933211274	---	---
Restaurant Umami	C Floridablanca	148	Eixample	Sant Antoni	08011	BARCELONA	BARCELONA	ESPANYA	41.38165074444444	2.1628778888888887	+34 932927879	---	---
Restaurant Les Mil i Una Nits	C Rosselló	354	Eixample	la Sagrada Família	08025	BARCELONA	BARCELONA	ESPANYA	41.403216725	2.1706838333333334	+34 934765249	---	---
Restaurant Dopo	C Loreto	26	Les Corts	Les Corts	08029	BARCELONA	BARCELONA	ESPANYA	41.3898666	2.1421996388888886	+34 608779820	---	---
Restaurant Saltimbocca	C Loreto	26	Les Corts	Les Corts	08029	BARCELONA	BARCELONA	ESPANYA	41.3898666	2.1421996388888886	+34 933637215	---	---
Restaurant Domo Restaurant & Lounge Bar	C Provençals	19	Sant Martí	Diagonal Mar-Front Marítim del Poblenou	08019	BARCELONA	BARCELONA	ESPANYA	41.40633046111111	2.209897277777778	+34 625951770	---	domo@domobarcelona.com
Restaurant Els Jardinets de Gràcia	Pg Gràcia	116	Gràcia	la Vila de Gràcia	08008	BARCELONA	BARCELONA	ESPANYA	41.39718045833333	2.159195638888889	+34 932384846	---	elsjardinets@elsjardinetsdegracia.com
Restaurant Cachitos Club	Rbla Catalunya	33	Eixample	la Dreta de l'Eixample	08007	BARCELONA	BARCELONA	ESPANYA	41.3895247	2.165299194444444	+34 932152718	---	info@cachitosbcn.com
Restaurant Toffees	Via Augusta	201	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08021	BARCELONA	BARCELONA	ESPANYA	41.39767902222222	2.1392468611111113	+34 934813895	---	---
Boo Beach Club Restaurant	Ptja Mar Bella	100*LP	Sant Martí	Diagonal Mar-Front Marítim del Poblenou	08005	BARCELONA	BARCELONA	ESPANYA	41.39775781666667	2.2117143333333336	+34 932250100	---	reservas@elboo.es
Restaurant Pez Vela Chiringuito	Pg Mare Nostrum	19*21	Ciutat Vella	la Barceloneta	08039	BARCELONA	BARCELONA	ESPANYA	41.36922896944444	2.1896763055555555	+34 932216317	---	---
Restaurant El Mussol *Arenas de Barcelona	G.V. Corts Catalanes	373*385	Eixample	la Nova Esquerra de l'eixample	08015	BARCELONA	BARCELONA	ESPANYA	41.37600755555555	2.1499568888888887	+34 934253543	---	---
Restaurant 5º Pino	Pg Bonanova	98	Sarrià-Sant Gervasi	Sarrià	08017	BARCELONA	BARCELONA	ESPANYA	41.401155277777775	2.122981888888889	+34 932522281	---	---
Restaurant La Orquídea	C Llull	230	Sant Martí	el Poblenou	08005	BARCELONA	BARCELONA	ESPANYA	41.40272323055555	2.20461725	+34 933300303	---	---
Restaurant Boca Grande	Ptge Concepció	12	Eixample	la Dreta de l'Eixample	08008	BARCELONA	BARCELONA	ESPANYA	41.394496197222225	2.1599195	+34 934675149	---	---
Restaurant Café Emma	C Pau Claris	142	Eixample	la Dreta de l'Eixample	08009	BARCELONA	BARCELONA	ESPANYA	41.39384787777778	2.1658194444444443	+34 932151216	---	---
Restaurant La Royale	Pl Camp	5	Sarrià-Sant Gervasi	Sant Gervasi - la Bonanova	08022	BARCELONA	BARCELONA	ESPANYA	41.403432699999996	2.1360076666666665	+34 932 547 393	---	---
Restaurant Kuo	C Madrazo	135	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08021	BARCELONA	BARCELONA	ESPANYA	41.396533822222224	2.144213	+34 932 007 783	---	---
Restaurant Granja Elena	Pg Zona Franca	228	Sants-Montjuïc	la Marina de Port	08038	BARCELONA	BARCELONA	ESPANYA	41.36271104166667	2.1374518055555556	+34 933320241	---	---
Restaurant Toscana	C Diputació	309	Eixample	la Dreta de l'Eixample	08009	BARCELONA	BARCELONA	ESPANYA	41.392937805555555	2.1702393888888887	+34 934961529	+34 933300303	---
Restaurant L'Oliva	G.V. Corts Catalanes	596	Eixample	la Dreta de l'Eixample	08007	BARCELONA	BARCELONA	ESPANYA	41.38657344722222	2.1649200555555557	+34 933020951	---	---
Restaurant Vietnamita Phó Bar	C Sepúlveda	159	Eixample	Sant Antoni	08011	BARCELONA	BARCELONA	ESPANYA	41.38263176666667	2.1615606666666665	+34 934519187	---	---
Restaurant Maoz Falafel *La Rambla	C Ferran	13	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.380823919444445	2.174712611111111	+34 678604523	---	---
Restaurant Orgànic. Take Away	C Xuclà	15	Ciutat Vella	el Raval	08001	BARCELONA	BARCELONA	ESPANYA	41.3833417	2.1701820277777775	+34 933184930	---	organicrestaurant@gmail.com
Restaurant Origen 99,9 % *Av Gaudí	Av Gaudí	8	Eixample	la Sagrada Família	08025	BARCELONA	BARCELONA	ESPANYA	41.40515281111111	2.174580944444444	+34 934330908	---	sagradafamilia@origen99.com
Restaurant Veg World	C Bruniquer	26	Gràcia	la Vila de Gràcia	08012	BARCELONA	BARCELONA	ESPANYA	41.40460621111111	2.1607227777777775	+34 932107056	---	veg.world@hotmail.com
Restaurant Bablu	C Botella	2	Ciutat Vella	el Raval	08001	BARCELONA	BARCELONA	ESPANYA	41.37927599444445	2.1658628055555553	+34 934418504	---	barbablubcn@gmail.com
Restaurant Cat Bar	C Bòria	17	Ciutat Vella	S Pere Sta Caterina	08003	BARCELONA	BARCELONA	ESPANYA	41.3845427	2.1787908333333332	+34 697694102	---	CatBarCat@gmail.com
Restaurant Chelo	Pl Vicenç Martorell	4	Ciutat Vella	el Raval	08001	BARCELONA	BARCELONA	ESPANYA	41.38444473055556	2.1689584444444443	+34 933185501	---	---
Restaurant La Minerva	C Minerva	8*10	Gràcia	la Vila de Gràcia	08006	BARCELONA	BARCELONA	ESPANYA	41.39659657222222	2.156355694444444	+34 932175157	---	---
Restaurant Gopal	C Escudellers	42	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.38028738055556	2.1772674999999997	+34 933189215	---	---
Restaurant Namaskar Nepal	C Hipòlit Lázaro	34	Gràcia	el Camp d'en Grassot i Gràcia Nova	08025	BARCELONA	BARCELONA	ESPANYA	41.40734548333333	2.1637144999999998	+34 932131220	---	Restaurant.namaskar@hotmail.com
Restaurant Senyor Lem	C Vinyals	50	Horta-Guinardó	el Guinardó	08041	BARCELONA	BARCELONA	ESPANYA	41.420987266666664	2.174286111111111	+34 662363985	---	---
Restaurant O Grelo	C Bolívia	138	Sant Martí	Provençals del Poblenou	08018	BARCELONA	BARCELONA	ESPANYA	41.40645235277778	2.195968388888889	+34 932662593	---	---
Restaurant Suite 191 Club	C Aribau	191	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08021	BARCELONA	BARCELONA	ESPANYA	41.395252094444444	2.1500644166666665	+34 932098465	---	---
Restaurant Japonès Miu	C València	249	Eixample	la Dreta de l'Eixample	08007	BARCELONA	BARCELONA	ESPANYA	41.392747002777774	2.163200222222222	+34 931932300	---	---
Restaurant - Bar Ajillo	C Llull	226	Sant Martí	el Poblenou	08005	BARCELONA	BARCELONA	ESPANYA	41.40209947222222	2.2037966944444447	+34 933008506	---	sulyajillo@gmail.com
Restaurant Big J's Burger *Via Laietana	Via Laietana	20	Ciutat Vella	S Pere Sta Caterina	08003	BARCELONA	BARCELONA	ESPANYA	41.38398685833333	2.178971972222222	+34 931857735	---	laietana@bigjburger.com
Restaurant Nueve Reinas	C València	267	Eixample	la Dreta de l'Eixample	08007	BARCELONA	BARCELONA	ESPANYA	41.394021308333336	2.1648898055555557	---	---	---
Restaurant Xinès Confucio	C Còrsega	290	Eixample	la Dreta de l'Eixample	08008	BARCELONA	BARCELONA	ESPANYA	41.394849602777775	2.1573079444444443	+34 932377250	---	---
Bar Restaurant Balmes 12	C Balmes	12	Eixample	la Dreta de l'Eixample	08007	BARCELONA	BARCELONA	ESPANYA	41.386360333333336	2.1667159999999996	+34 933023180	---	---
Restaurant Mil921	C Casanova	211	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08021	BARCELONA	BARCELONA	ESPANYA	41.39410054166667	2.1470657777777777	+34 934143494	---	---
Restaurant Casa Chelis	C Muntaner	102	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.38865804444444	2.156897611111111	+34 934519670	---	---
Bar Marcelino	C Muntaner	208	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.39319595277778	2.150892472222222	+34 932099512	---	---
